PKID|IDSucursal|IDReporteImpresion|IDNumCpContable|Codigo|Descripcion|Abreviacion|TipoCp|Numero|Serie|LongitudNumero|LongitudSerie|MaximoNumeroItems|PeriodoAnulacion|NumeracionAutomatica|NumeracionContable|RequiereMotivoAnulacion|GenerarNumeracionAlGuardar|PermitirFechasFuturas|PermitirFechasDiferidas|Imprimible|IDTipoComprobantePago|EsComprobantePago|IDImpuesto|TieneImpuesto|PreciosIncImpto|LibroDiario|Tercero|Activo|ResumirEnLibroAuxiliar|PermitirFechasPasadas|PercepcionSinMontoMinimo|IDFormatoImpresionElectronico|IDICB|TieneICB
600005612|300000013|D436662D-5972-4B8C-81C9-D5EC888591A5|0|0703|GUIA REMISION SALIDA ALLNESS ESTE 0304|GRS|Inventario|1|0304|8|4|20|5|true|false|false|true|false|false|true|8|true|1|true|true|false|false|false|false|false|false|0|0|false
600005613|300000012|97ADB92A-4AF3-4F34-80BD-56B3884B31FE|75|0604|GUIA REMISION ENTRADA ALLNESS NORTE|GRE|Inventario|0||8|4|20|5|false|true|false|false|false|false|true|8|true|1|true|true|false|false|false|false|false|false|0|0|false
600005614|300000012|D436662D-5972-4B8C-81C9-D5EC888591A5|76|0603|GUIA REMISION SALIDA ALLNESS NORTE 0019|GRS|Inventario|36|0019|8|4|20|5|true|true|false|false|false|false|true|8|true|1|true|true|false|false|false|false|false|false|0|0|false
600005615|300000012|A9343300-5F4C-4DBD-A925-08B1F05619FD|79|0601|GUIA INTERNA SALIDA ALLNESS NORTE|GIS|Inventario|31678|0100|8|4|20|7|true|true|false|false|false|false|true|0|false|1|true|true|false|false|false|false|false|false|0|0|false
600005616|300000012|0|80|0600|GUIA INTERNA DE TRANSFERENCIA ALLNESS NORTE|GIT|Inventario|81|61|8|4|20|1|true|true|false|true|false|false|false|0|false|1|true|true|false|false|false|false|true|false|0|0|false
600005617|300000013|0|129|0700|GUIA DE TRANSFERENCIA ALLNESS ESTE|GIT|Inventario|1|71|8|4|0|120|true|true|false|true|false|false|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005618|300000012|0|78|0606|GUIA INTERNA SALIDA SOBRANTE-T NORTE|GES|Inventario|6|61|8|4|20|1|true|true|false|true|false|false|false|0|false|1|true|true|false|false|false|false|true|false|0|0|false
600005619|300000013|0|127|0706|GUIA INTERNA ENTRADA SOBRANTE-T ESTE|GES|Inventario|1|63|8|4|20|2|true|true|false|true|false|false|false|0|false|1|true|true|false|false|false|false|true|false|0|0|false
600005620|300000013|0|0|313|N_Entrada caja planilla Norte|313|Caja|740|313|8|3|70|2|true|false|false|true|false|false|false|28|true|0|false|false|false|false|false|false|false|false|0|0|false
600005621|300000012|0|0|113|N_Entrada a caja planilla Este|113|Caja|1|113|8|3|70|2|true|false|false|true|false|false|false|0|false|0|false|false|false|false|false|false|false|false|0|0|false
600005622|300000012|A4773203-9250-4B72-BB34-0CA20C5B7E4D|0|114|N_Salida caja planilla|114|Caja|2|114|8|3|70|0|true|false|false|true|false|false|true|0|false|0|false|false|false|false|false|false|false|false|0|0|false
600005623|300000013|0|0|314|N_Salida caja planilla Este|314|Caja|1|314|8|3|70|0|true|false|false|true|false|false|false|0|false|0|false|false|false|false|false|false|false|false|0|0|false
600005625|300000012|0|0|06|Orden de compra Allnes norte|06|OrdenCompra|32|06|8|4|70|2|true|false|false|true|true|true|false|0|false|1|true|false|false|false|true|false|true|false|0|0|false
600005626|300000013|0|0|07|Orden de compra AllNes Este|07|OrdenCompra|1|71|8|4|70|2|true|false|false|true|false|false|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005628|300000012|7CB43AF7-85D1-48EB-8F35-5E2CFFBA8772|2|NFC|N_FACTURA DE COMPRAS|NFC|Compra|0||8|4|50|0|false|true|false|false|false|true|true|1|true|1|true|false|false|false|true|false|true|false|0|0|false
600005629|300000012|92289064-28CB-4205-8655-0C16C7C0208D|0|115|N_Transferencias de cajas Allnes norte|115|Caja|330|115|8|3|20|3|true|false|false|false|true|false|true|28|true|0|false|false|false|false|false|false|true|false|0|0|false
600005630|300000012|0|13|07|Nota de credito|07n|NotaCredito|0||8|4|20|999|false|true|true|false|false|true|false|6|true|1|true|true|false|true|true|false|true|false|0|0|false
600005633|300000012|0|0|P01OFANP|PEDIDO 01OFANPROMOCIONES|P01OFANP|Pedido|683|OFPAN01|7|7|600|300|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005634|300000012|0|0|01OFAN46|PEDIDO 01OFAN46|01OFAN46|Pedido|529|01OFAN46|7|8|600|300|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005635|300000012|162229F0-779F-4F4D-B5A7-46E26B6DD6C6|0|BA23|BOLETA ELECTRONICA NORTE BA23_TICKET|BA23|Venta|4|BA23|8|4|20|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|false|false|0|0|false
600005636|300000012|93DC61ED-5FEF-4624-A45C-737184BB0B48|0|FA19|FACTURACION ELECTRONICA FA19 REFACTURACIONES|FA19|Venta|2578|FA19|8|4|20|0|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|false|false|0|0|false
600005638|1|0|0|P01CM01|PEDIDO 01CM01|P01CM01|Pedido|1079|01CM01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005639|1|0|0|P01CM02|PEDIDO 01CM02|P01CM02|Pedido|515|01CM02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005640|1|0|0|P01CP01|PEDIDO 01CP01|P01CP01|Pedido|2481|01CP01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005641|300000004|0|0|P02CM01|PEDIDO 02CM01|P02CM01|Pedido|679|02CM01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005642|300000004|0|0|P02CM02|PEDIDO 02CM02|P02CM02|Pedido|514|02CM02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005643|300000004|0|0|P02CP01|PEDIDO 02CP01|P02CP01|Pedido|748|02CP01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005645|300000010|0|0|P04CP01|PEDIDO 04CP01|P04CP01|Pedido|549|04CP01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005646|300000005|0|0|P03CP01|PEDIDO 03CP01|P03CP01|Pedido|816|03CP01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005647|300000005|0|0|P03CM01|PEDIDO 03CM01|P03CM01|Pedido|821|03CM01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005648|300000005|0|0|P03CM02|PEDIDO 03CM02|P03CM02|Pedido|517|03CM02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005649|300000010|0|0|P04CM01|PEDIDO 04CM01|P04CM01|Pedido|723|04CM01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005650|1|0|0|CNC05|Control Nota Crédito ALLNES NORTE|CNC05|OrdenCompra|13|CNC05|7|5|100|300|true|false|false|true|true|false|false|0|false|1|true|false|false|false|true|false|true|false|0|0|false
600005651|300000005|0|0|CNC06|Control Nota Crédito ALLNES ESTE|CNC06|OrdenCompra|1|CNC06|7|5|100|300|true|false|false|true|true|false|false|0|false|1|true|false|false|false|true|false|true|false|0|0|false
600005653|300000004|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|26|98|Nota de Credito Descuento Precio (Independiente)|02NCM|NotaCredito|1|2|7|3|100|250|true|true|false|false|false|true|true|6|true|1|true|true|false|true|true|false|true|false|0|0|false
600005660|300000004|0|0|P02PM01|PEDIDO P02PM01|P02PM01|Pedido|626|02PM01|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005661|300000004|0|0|P02PM02|PEDIDO P02PM02|P02PM02|Pedido|645|02PM02|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005662|300000012|0|62|08|Nota debito Vega norte Allnes|08|NotaDebito|0||7|3|100|10|false|true|false|false|false|true|false|7|true|1|true|true|false|true|true|false|true|false|0|0|false
600005663|300000012|0|0|P01OFAN|PEDIDO 01OFAN|P01OFAN|Pedido|476|01OFAN|7|7|600|300|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005666|300000005|0|0|P03CM03|PEDIDO 03CM03|P03CM03|Pedido|529|03CM03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005667|1|0|0|P01CT01|PEDIDO 01CT01|P01CT01|Pedido|714|01CT01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005668|1|0|0|P01CT02|PEDIDO 01CT02|P01CT02|Pedido|612|01CT02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005669|1|0|0|P01CT03|PEDIDO 01CT03|P01CT03|Pedido|1049|01CT03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005670|1|0|0|P01CT04|PEDIDO 01CT04|P01CT04|Pedido|820|01CT04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005671|1|0|0|P01CT05|PEDIDO 01CT05|P01CT05|Pedido|1268|01CT05|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005672|1|0|0|P01CT06|PEDIDO 01CT06|P01CT06|Pedido|601|01CT06|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005673|1|0|0|P01CTP01|PEDIDO 01CTP01|P01CTP01|Pedido|461|01CTP01|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005674|1|0|0|P01CT07|PEDIDO 01CT07|P01CT07|Pedido|1050|01CT07|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005676|300000004|0|0|P02QREC01|PEDIDO 02QREC01|P02QREC01|Pedido|444|02QREC01|7|8|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005679|300000004|0|0|P02CT01|PEDIDO 02CT01|P02CT01|Pedido|483|02CT01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005680|300000004|0|0|P02CT02|PEDIDO 02CT02|P02CT02|Pedido|472|02CT02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005681|300000004|0|0|P02CT03|PEDIDO 02CT03|P02CT03|Pedido|830|02CT03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005682|300000004|0|0|P02CT04|PEDIDO 02CT04|P02CT04|Pedido|495|02CT04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005683|300000004|0|0|P02CT05|PEDIDO 02CT05|P02CT05|Pedido|983|02CT05|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005684|300000004|0|0|P02CT06|PEDIDO 02CT06|P02CT06|Pedido|576|02CT06|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005685|300000004|0|0|P02CT07|PEDIDO 02CT07|P02CT07|Pedido|524|02CT07|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005688|300000005|0|0|P03CT01|PEDIDO 03CT01|P03CT01|Pedido|604|03CT01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005689|300000005|0|0|P03CT02|PEDIDO 03CT02|P03CT02|Pedido|494|03CT02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005690|300000005|0|0|P03CT03|PEDIDO 03CT03|P03CT03|Pedido|1040|03CT03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005691|300000005|0|0|P03CT04|PEDIDO 03CT04|P03CT04|Pedido|591|03CT04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005692|300000005|0|0|P03CT05|PEDIDO 03CT05|P03CT05|Pedido|777|03CT05|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005693|300000005|0|0|P03CT06|PEDIDO 03CT06|P03CT06|Pedido|504|03CT06|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005694|300000005|0|0|P03CT07|PEDIDO 03CT07|P03CT07|Pedido|519|03CT07|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005696|300000010|0|0|P04CT01|PEDIDO 04CT01|P04CT01|Pedido|518|04CT01|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005697|300000010|0|0|P04CT02|PEDIDO 04CT02|P04CT02|Pedido|465|04CT02|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005698|300000010|0|0|P04CT03|PEDIDO 04CT03|P04CT03|Pedido|632|04CT03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005699|300000010|0|0|P04CT04|PEDIDO 04CT04|P04CT04|Pedido|538|04CT04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005700|300000010|0|0|P04CT05|PEDIDO 04CT05|P04CT05|Pedido|590|04CT05|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005701|300000010|0|0|P04CT06|PEDIDO 04CT06|P04CT06|Pedido|450|04CT06|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005702|300000010|0|0|P04CT07|PEDIDO 04CT07|P04CT07|Pedido|458|04CT07|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005706|300000005|0|0|P03C36|PEDIDO 03C36|P03C36|Pedido|813|03C36|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005707|300000005|0|0|P03C37|PEDIDO 03C37|P03C37|Pedido|19460|03C37|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005708|300000005|0|0|P03C38|PEDIDO 03C38|P03C38|Pedido|21260|03C38|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005709|300000005|0|0|P03C39|PEDIDO 03C39|P03C39|Pedido|26200|03C39|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005710|300000005|0|0|P03C40|PEDIDO 03C40|P03C40|Pedido|23853|03C40|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005712|300000005|0|0|P03C41|PEDIDO 03C41|P03C41|Pedido|21292|03C41|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005713|300000005|0|0|P03C42|PEDIDO 03C42|P03C42|Pedido|19825|03C42|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005714|300000005|0|0|P03C43|PEDIDO 03C43|P03C43|Pedido|20922|03C43|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005715|300000005|0|0|P03C44|PEDIDO 03C44|P03C44|Pedido|20151|03C44|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005716|300000005|0|0|P03C45|PEDIDO 03C45|P03C45|Pedido|21672|03C45|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005717|300000005|0|0|P03C46|PEDIDO 03C46|P03C46|Pedido|21926|03C46|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005720|300000005|0|0|P03P21|PEDIDO 03P21|P03P21|Pedido|21566|03P21|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005721|300000005|0|0|P03P22|PEDIDO 03P22|P03P22|Pedido|17492|03P22|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005722|300000005|0|0|P03P23|PEDIDO 03P23|P03P23|Pedido|5627|03P23|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005724|300000005|0|0|P03G21|PEDIDO 03G21|P03G21|Pedido|14287|03G21|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005725|300000005|0|0|P03G22|PEDIDO 03G22|P03G22|Pedido|18249|03G22|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005726|300000005|0|0|P03G23|PEDIDO 03G23|P03G23|Pedido|5973|03G23|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005727|300000005|0|0|P03M22|PEDIDO 03M22|P03M22|Pedido|16699|03M22|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005728|300000005|0|0|P03M23|PEDIDO 03M23|P03M23|Pedido|15229|03M23|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005729|300000005|0|0|P03M24|PEDIDO 03M24|P03M24|Pedido|3345|03M24|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600005732|1|0|0|P01AT01|PEDIDO 01AT01|P01AT01|Pedido|492|01AT01|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005733|1|0|0|P01AT02|PEDIDO 01AT02|P01AT02|Pedido|462|01AT02|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005734|1|0|0|P01AT03|PEDIDO 01AT03|P01AT03|Pedido|471|01AT03|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005738|1|0|0|P01CT08|PEDIDO 01CT08|P01CT08|Pedido|473|01CT08|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005739|1|0|0|P01MPN07|PEDIDO 01MPN07|P01MPN07|Pedido|371|01MPN07|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005741|1|0|0|P01MPG01|PEDIDO 01MPG01|P01MPG01|Pedido|385|01MPG01|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005742|1|0|0|P01MPG02|PEDIDO 01MPG02|P01MPG02|Pedido|383|01MPG02|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005743|300000005|A4773203-9250-4B72-BB34-0CA20C5B7E4D|184|03RECPD2|Recibo de entrada a caja Planilla Este|03RECPD2|Caja|144|330|5|3|2000|1|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600005745|300000005|63D85E08-5E2B-4F73-882B-F8FEEC0FCDED|0|08|NOTA DE DEBITO ELECTRONICA FD31|FD31|NotaDebito|8|FD31|8|4|5|1|true|false|true|true|false|false|true|7|true|1|true|true|false|false|true|false|true|false|63D85E08-5E2B-4F73-882B-F8FEEC0FCDED|0|false
600005746|300000004|0|0|P02VRP07|PEDIDO P02VRP07|P02VRP07|Pedido|13765|02VRP07|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005747|300000004|0|0|P02VRP08|PEDIDO P02VRP08|P02VRP08|Pedido|8031|02VRP08|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005748|300000004|0|0|P02VRP09|PEDIDO P02VRP09|P02VRP09|Pedido|8368|02VRP09|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005749|300000004|0|0|P02M01|PEDIDO P02M01|P02M01|Pedido|15474|02M01|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600005750|300000004|0|0|P02M02|PEDIDO P02M02|P02M02|Pedido|15449|02M02|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
